,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1419,5693,But the work is done.,Neutral,0,0,0,0,0,0,0,0
1420,5695,It always will be.,Neutral,0,0,0,0,0,0,0,0
1421,5698,I am inevitable.,Neutral,0,0,0,0,0,0,0,0
1422,5703,What did you do to them?,Neutral,0,0,0,0,0,0,0,0
1423,5705,Nothing.,Neutral,0,0,0,0,0,0,0,0
1424,5707,Yet.,Neutral,0,0,0,0,0,0,0,0
1425,5710,They're not trying to stop something I'm going to do in our time.,anticipation,0,1,0,0,0,0,0,0
1426,5714,They're trying to undo something I've already done in theirs.,Neutral,0,0,0,0,0,0,0,0
1427,5718,The stones.,anger,1,0,0,0,0,0,0,0
1428,5721,I found them all.,Neutral,0,0,0,0,0,0,0,0
1429,5725,I won.,Neutral,0,0,0,0,0,0,0,0
1430,5727,Tipped the cosmic scales to balance.,Neutral,0,0,0,0,0,0,0,0
1431,5734,This is your future.,Neutral,0,0,0,0,0,0,0,0
1432,5736,It's my destiny.,Neutral,0,0,0,0,0,0,0,0
1433,5739,My father is many things.,trust,0,0,0,0,0,0,0,1
1434,5741,A liar is not one of them.,disgust,0,0,1,0,0,0,0,0
1435,5747,"Thank you, daughter.",joy,0,0,0,0,1,0,0,0
1436,5749,Perhaps I treated you too harshly.,anger,1,1,1,1,1,1,1,1
1437,5755,And that is destiny fulfilled.,Neutral,0,0,0,0,0,0,0,0
1438,5759,Sire...,Neutral,0,0,0,0,0,0,0,0
1439,5760,your daughter...,joy,0,0,0,0,1,0,0,0
1440,5764,No!,Neutral,0,0,0,0,0,0,0,0
1441,5765,Is a traitor.,anger,1,0,1,1,0,1,0,0
1442,5767,"That's not me. It's not, I could never...",Neutral,0,0,0,0,0,0,0,0
1443,5769,I would never betray you.,anger,1,0,1,0,0,1,1,0
1444,5771,Never. Never.,Neutral,0,0,0,0,0,0,0,0
1445,5778,I know.,Neutral,0,0,0,0,0,0,0,0
1446,5780,And you'll have the chance to prove it.,surprise,0,0,0,0,0,0,1,0
1447,5790,No!,Neutral,0,0,0,0,0,0,0,0
1448,5792,He knows!,Neutral,0,0,0,0,0,0,0,0
1449,5797,"Barton! Barton, come in.",Neutral,0,0,0,0,0,0,0,0
1450,5800,Romanoff!,Neutral,0,0,0,0,0,0,0,0
1451,5802,"Come in, we have a problem.",fear,0,0,0,1,0,1,0,0
1452,5804,Come on!,Neutral,0,0,0,0,0,0,0,0
1453,5805,"Come in, we have a...",Neutral,0,0,0,0,0,0,0,0
1454,5806,Thanos knows.,Neutral,0,0,0,0,0,0,0,0
1455,5808,Thanos...,Neutral,0,0,0,0,0,0,0,0
1456,5823,Cap.,anticipation,0,1,0,0,0,0,0,1
1457,5826,"Sorry, buddy, we got a problem.",anticipation,0,1,0,1,1,1,0,1
1458,5829,"Yeah, we do.",Neutral,0,0,0,0,0,0,0,0
1459,5831,"Well, what are we gonna do now?",Neutral,0,0,0,0,0,0,0,0
1460,5832,"You know what? Give me a break, Steve.",surprise,0,0,0,0,0,0,1,0
1461,5833,I just got hit in the head with the Hulk.,anger,1,0,1,0,0,0,0,0
1462,5835,You said that we had one shot.,anger,1,0,0,1,0,0,0,0
1463,5837,This was our shot.,anger,1,0,0,1,0,0,0,0
1464,5838,We shot it. It's shot. Six stones or nothing.,anger,3,0,0,2,0,0,0,0
1465,5840,"- It was six stones or nothing. - You're repeating yourself, you know that?",anger,1,0,0,0,0,0,0,0
1466,5842,You're repeating yourself.,Neutral,0,0,0,0,0,0,0,0
1467,5843,You're repeating yourself. You're repeating yourself.,Neutral,0,0,0,0,0,0,0,0
1468,5845,- Dude. Come on! - No. You never wanted a time heist.,anticipation,0,1,0,0,0,0,0,0
1469,5847,You weren't on board with the time heist.,anticipation,0,2,0,0,0,0,0,0
1470,5848,- I dropped the ball. - You ruined the time heist.,anticipation,0,1,0,1,0,1,0,0
1471,5849,- Is that what I did? - Yeah.,Neutral,0,0,0,0,0,0,0,0
1472,5851,Are there any other options with the Tesseract?,Neutral,0,0,0,0,0,0,0,0
1473,5853,"No, no, no, there's no other options.",Neutral,0,0,0,0,0,0,0,0
1474,5854,There's no do-overs.,Neutral,0,0,0,0,0,0,0,0
1475,5856,We're not going anywhere else. We have one particle left.,sadness,0,0,0,0,0,1,1,0
1476,5858,Each.,Neutral,0,0,0,0,0,0,0,0
1477,5859,That's it. All right? We use that...,Neutral,0,0,0,0,0,0,0,0
1478,5861,"bye-bye, you're not going home.",Neutral,0,0,0,0,0,0,0,0
1479,5863,"Yeah, well, if we don't try...",Neutral,0,0,0,0,0,0,0,0
1480,5865,"then no one else is going home, either.",Neutral,0,0,0,0,0,0,0,0
1481,5866,I got it.,Neutral,0,0,0,0,0,0,0,0
1482,5868,There's another way to retake the Tesseract and acquire new particles.,Neutral,0,0,0,0,0,0,0,0
1483,5873,Little stroll down memory lane.,Neutral,0,0,0,0,0,0,0,0
1484,5875,"Military installation, Garden State.",fear,0,0,0,1,1,0,0,0
1485,5881,When were they both there?,Neutral,0,0,0,0,0,0,0,0
1486,5882,They were there at a time... I have a vaguely exact idea.,anticipation,0,1,0,0,0,0,0,0
1487,5885,- How vague? - What are you talking about?,Neutral,0,0,0,0,0,0,0,0
1488,5887,Where are we going?,Neutral,0,0,0,0,0,0,0,0
1489,5888,I know for a fact they were there.,trust,0,0,0,0,0,0,0,1
1490,5889,- Who's they? What are we doing? - And I know how I know.,Neutral,0,0,0,0,0,0,0,0
1491,5893,"Guys, what is it?",Neutral,0,0,0,0,0,0,0,0
1492,5895,Looks like we're improvising.,anticipation,0,1,0,0,0,0,1,0
1493,5897,- Great. - What are we improvising?,anticipation,0,1,0,0,0,0,1,0
1494,5898,"Scott, get this back to the compound.",Neutral,0,0,0,0,0,0,0,0
1495,5900,Suit up.,Neutral,0,0,0,0,0,0,0,0
1496,5901,- What's in New Jersey? - 0-4.,Neutral,0,0,0,0,0,0,0,0
1497,5903,0-4.,Neutral,0,0,0,0,0,0,0,0
1498,5904,- 0-7. - 0-7.,Neutral,0,0,0,0,0,0,0,0
1499,5905,- Excuse me. - 1-9-7-0.,Neutral,0,0,0,0,0,0,0,0
1500,5907,Are you sure?,Neutral,0,0,0,0,0,0,0,0
1501,5908,Cap? Captain?,anticipation,0,1,0,0,0,0,0,1
1502,5910,Steve? Sorry.,Neutral,0,0,0,0,0,0,0,0
1503,5912,America. Rogers.,Neutral,0,0,0,0,0,0,0,0
1504,5914,"Look, if you do this...",Neutral,0,0,0,0,0,0,0,0
1505,5915,"and it doesn't work, you're not coming back.",Neutral,0,0,0,0,0,0,0,0
1506,5919,"Thanks for the pep talk, pissant.",Neutral,0,0,0,0,0,0,0,0
1507,5922,You trust me?,trust,0,0,0,0,0,0,0,1
1508,5924,I do.,Neutral,0,0,0,0,0,0,0,0
1509,5926,Your call.,Neutral,0,0,0,0,0,0,0,0
1510,5928,Here we go.,Neutral,0,0,0,0,0,0,0,0
1511,5946,"Hey, man! Make love, not war.",fear,0,0,0,1,1,0,0,0
1512,5955,"Clearly you weren't actually born here, right?",anger,1,0,0,1,0,0,0,0
1513,5958,The idea of me was.,Neutral,0,0,0,0,0,0,0,0
1514,5961,"Right. Well, imagine you're S.H.I.E.I.D...",Neutral,0,0,0,0,0,0,0,0
1515,5963,running a quasi-fascistic intelligence organization...,joy,0,1,0,1,2,0,1,2
1516,5967,where do you hide it?,fear,0,0,0,1,0,0,0,0
1517,5969,In plain sight.,Neutral,0,0,0,0,0,0,0,0
1518,5999,"Good luck on your mission, Captain.",anticipation,0,2,0,0,2,0,2,1
1519,6000,"Good luck on your project, Doctor.",anticipation,0,2,0,0,2,0,2,2
1520,6006,You new here?,Neutral,0,0,0,0,0,0,0,0
1521,6010,Not exactly.,Neutral,0,0,0,0,0,0,0,0
1522,6018,"Come on, you bastard.",disgust,0,0,1,0,0,1,0,0
1523,6027,Gotcha.,Neutral,0,0,0,0,0,0,0,0
1524,6046,Back in the game.,Neutral,0,0,0,0,0,0,0,0
1525,6050,"Arnim, you in there?",Neutral,0,0,0,0,0,0,0,0
1526,6052,Arnim?,Neutral,0,0,0,0,0,0,0,0
1527,6058,Hey!,Neutral,0,0,0,0,0,0,0,0
1528,6060,"The door is this way, pal.",Neutral,0,0,0,0,0,0,0,0
1529,6063,"Oh, yeah.",Neutral,0,0,0,0,0,0,0,0
1530,6064,"Looking for Doctor Zola, have you seen him?",trust,0,0,0,0,0,0,0,1
1531,6066,"Yeah, Doctor Zola. No, I haven't seen a soul.",trust,0,0,0,0,0,0,0,1
1532,6071,Pardon me.,Neutral,0,0,0,0,0,0,0,0
1533,6073,Do I know you?,Neutral,0,0,0,0,0,0,0,0
1534,6076,"No, sir.",trust,0,0,0,0,0,0,0,1
1535,6079,I'm a visitor from MIT.,anticipation,0,1,0,0,1,0,0,0
1536,6081,MIT.,Neutral,0,0,0,0,0,0,0,0
1537,6083,Got a name?,Neutral,0,0,0,0,0,0,0,0
1538,6084,Howard.,Neutral,0,0,0,0,0,0,0,0
1539,6085,- That'll be easy to remember. - Howard...,Neutral,0,0,0,0,0,0,0,0
1540,6089,Potts.,Neutral,0,0,0,0,0,0,0,0
1541,6091,"Well, I'm Howard Stark.",trust,0,0,0,0,0,0,0,1
1542,6093,Hi.,Neutral,0,0,0,0,0,0,0,0
1543,6094,"Shake that, don't pull it.",Neutral,0,0,0,0,0,0,0,0
1544,6095,Yeah.,Neutral,0,0,0,0,0,0,0,0
1545,6098,"You look a little green around the gills, there, Potts.",joy,0,0,0,0,1,0,0,1
1546,6100,I'm fine. Just long hours.,anticipation,0,1,0,0,0,0,0,0
1547,6103,You wanna get some air?,fear,0,0,0,1,0,1,0,0
1548,6107,"- Hello, Potts. - Yeah.",Neutral,0,0,0,0,0,0,0,0
1549,6109,- That'd be swell. - That way.,Neutral,0,0,0,0,0,0,0,0
1550,6110,Okay.,Neutral,0,0,0,0,0,0,0,0
1551,6111,Need your briefcase?,Neutral,0,0,0,0,0,0,0,0
1552,6117,"You're not one of those beatniks, are you, Potts?",Neutral,0,0,0,0,0,0,0,0
1553,6126,- Hello? - Doctor Pym?,trust,0,0,0,0,0,0,0,1
1554,6128,"That would be the number that you called, yes.",Neutral,0,0,0,0,0,0,0,0
1555,6130,This is Captain Stevens from shipping.,anticipation,0,1,0,0,0,0,0,0
1556,6133,We have a package for you.,Neutral,0,0,0,0,0,0,0,0
1557,6134,Bring it up.,Neutral,0,0,0,0,0,0,0,0
1558,6135,"That's the thing, sir, we can't.",trust,0,0,0,0,0,0,0,1
1559,6138,I'm confused. I thought that was your job.,Neutral,0,0,0,0,0,0,0,0
1560,6141,"Well, it's just...",Neutral,0,0,0,0,0,0,0,0
1561,6143,"Sir, the box is glowing...",trust,0,1,0,0,1,0,0,2
1562,6144,"and to be honest, some of our mail guys aren't feeling that great.",anger,1,1,1,1,1,1,0,1
1563,6147,"They didn't open it, did they?",Neutral,0,0,0,0,0,0,0,0
1564,6149,"Yeah, they did. You better get down here.",Neutral,0,0,0,0,0,0,0,0
1565,6152,Excuse me! Out of the way!,Neutral,0,0,0,0,0,0,0,0
1566,6181,"So, flowers and sauerkraut. You got a big date tonight?",Neutral,0,0,0,0,0,0,0,0
1567,6186,My wife's expecting.,anticipation,0,1,0,0,0,0,1,1
1568,6187,And too much time at the office.,anticipation,0,1,0,0,0,0,0,0
1569,6192,Congratulations.,Neutral,0,0,0,0,0,0,0,0
