,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1305,5101,"Our satellites are running facial, biometric,",Neutral,0,0,0,0,0,0,0,0
1306,5104,and behavioural pattern scans.,Neutral,0,0,0,0,0,0,0,0
1307,5110,Move or you will be moved.,Neutral,0,0,0,0,0,0,0,0
1308,5113,As entertaining as that would be...,joy,0,0,0,0,1,0,0,0
1309,5116,You really think you can find him?,Neutral,0,0,0,0,0,0,0,0
1310,5119,My resources are considerable.,joy,0,0,0,0,1,0,0,1
1311,5121,"Yeah, it took the world 70 years to find Barnes...",Neutral,0,0,0,0,0,0,0,0
1312,5123,so you could probably do that in about half the time.,anticipation,0,1,0,0,0,0,0,0
1313,5127,You know where they are.,Neutral,0,0,0,0,0,0,0,0
1314,5129,I know someone who does.,Neutral,0,0,0,0,0,0,0,0
1315,5134,Not sure you understand the concept of a getaway car.,Neutral,0,0,0,0,0,0,0,0
1316,5136,It's low profile.,Neutral,0,0,0,0,0,0,0,0
1317,5138,"Good, because this stuff tends to draw a crowd.",anticipation,0,1,0,0,1,0,1,1
1318,5142,Can you move your seat up?,Neutral,0,0,0,0,0,0,0,0
1319,5144,No.,Neutral,0,0,0,0,0,0,0,0
1320,5145,I owe you again.,Neutral,0,0,0,0,0,0,0,0
1321,5147,Keeping a list.,Neutral,0,0,0,0,0,0,0,0
1322,5152,"You know, he kinda tried to kill me.",fear,0,0,0,1,0,1,0,0
1323,5155,"Sorry. I'll put it on the list, too.",anger,1,0,1,1,0,1,0,0
1324,5161,They're going to come looking for you.,Neutral,0,0,0,0,0,0,0,0
1325,5163,I know.,Neutral,0,0,0,0,0,0,0,0
1326,5167,"Thank you, Sharon.",Neutral,0,0,0,0,0,0,0,0
1327,5184,That was...,Neutral,0,0,0,0,0,0,0,0
1328,5185,Late.,sadness,0,0,0,0,0,1,0,0
1329,5186,Damn right.,anger,1,0,1,0,0,0,0,0
1330,5191,I should go.,Neutral,0,0,0,0,0,0,0,0
1331,5192,Okay.,Neutral,0,0,0,0,0,0,0,0
1332,5218,Cap.,anticipation,0,1,0,0,0,0,0,1
1333,5219,You know I wouldn't have called if I had any other choice.,Neutral,0,0,0,0,0,0,0,0
1334,5222,"Hey, man, you're doing me a favour.",Neutral,0,0,0,0,0,0,0,0
1335,5223,"Besides, I owe a debt.",sadness,0,0,0,0,0,1,0,0
1336,5226,Thanks for having my back.,Neutral,0,0,0,0,0,0,0,0
1337,5227,It was time to get off my ass.,anticipation,0,1,0,0,0,0,0,0
1338,5229,How about our other recruit?,Neutral,0,0,0,0,0,0,0,0
1339,5231,He's rarin' to go.,Neutral,0,0,0,0,0,0,0,0
1340,5234,Had to put a little coffee in him...,Neutral,0,0,0,0,0,0,0,0
1341,5235,(CAR DOOR SLAMS),anger,1,0,0,1,0,0,1,0
1342,5236,but he should be good.,anticipation,0,1,0,0,1,0,1,1
1343,5241,What time zone is this?,anticipation,0,1,0,0,0,0,0,0
1344,5242,Come on. Come on.,Neutral,0,0,0,0,0,0,0,0
1345,5247,- Captain America! - Mr Lang.,Neutral,0,0,0,0,0,0,0,0
1346,5250,It's an honour.,Neutral,0,0,0,0,0,0,0,0
1347,5252,I'm shaking your hand too long.,anticipation,0,1,0,0,0,0,0,0
1348,5254,Wow! This is awesome!,Neutral,0,0,0,0,0,0,0,0
1349,5255,"Captain America. I know you, too. You're great!",Neutral,0,0,0,0,0,0,0,0
1350,5262,Jeez.,Neutral,0,0,0,0,0,0,0,0
1351,5263,"Ah, look, I wanna say,",fear,0,0,0,1,0,1,0,0
1352,5265,"I know you know a lot of super people, so...",Neutral,0,0,0,0,0,0,0,0
1353,5268,thinks for thanking of me.,Neutral,0,0,0,0,0,0,0,0
1354,5270,"- Hey, man! - What's up, Tic Tac?",Neutral,0,0,0,0,0,0,0,0
1355,5272,"Uh, good to see you.",anticipation,0,1,0,0,1,0,1,1
1356,5273,"Look, what happened last time when I...",anticipation,0,2,0,0,0,0,0,0
1357,5274,"It was a great audition, but it'll never happen again.",anticipation,0,1,0,0,0,0,0,0
1358,5278,They tell you what we're up against?,Neutral,0,0,0,0,0,0,0,0
1359,5280,Something about some psycho-assassins?,Neutral,0,0,0,0,0,0,0,0
1360,5284,We're outside the law on this one.,trust,0,0,0,0,0,0,0,1
1361,5286,"So if you come with us, you're a wanted man.",Neutral,0,0,0,0,0,0,0,0
1362,5288,"Yeah, well, what else is new?",Neutral,0,0,0,0,0,0,0,0
1363,5290,We should get moving.,Neutral,0,0,0,0,0,0,0,0
1364,5291,We got a chopper lined up.,Neutral,0,0,0,0,0,0,0,0
1365,5294,(MAN SPEAKING GERMAN ON PA),Neutral,0,0,0,0,0,0,0,0
1366,5297,They're evacuating the airport.,anticipation,0,1,0,1,0,0,0,0
1367,5299,Stark.,trust,0,0,0,0,0,0,0,1
1368,5301,Stark?,trust,0,0,0,0,0,0,0,1
1369,5303,Suit up.,Neutral,0,0,0,0,0,0,0,0
1370,5325,"IRON MAN: <i>Wow, it's so weird how you run into people at the airport.</i>",disgust,0,0,1,0,0,0,0,1
1371,5327,- Don't you think that's weird? <i>- Definitely weird.</i>,disgust,0,0,1,0,0,0,0,0
1372,5329,"CAPTAIN AMERICA: Hear me out, Tony.",Neutral,0,0,0,0,0,0,0,0
1373,5330,"That doctor, the psychiatrist, he's behind all of this.",trust,0,0,0,0,0,0,0,1
1374,5337,<i>Captain.</i>,Neutral,0,0,0,0,0,0,0,0
1375,5338,Your Highness.,Neutral,0,0,0,0,0,0,0,0
1376,5340,IRON MAN: Anyway...,trust,0,0,0,0,0,0,0,1
1377,5341,Ross gave me 36 hours to bring you in.,Neutral,0,0,0,0,0,0,0,0
1378,5343,That was 24 hours ago. Can you help a brother out?,trust,0,0,0,0,0,0,0,1
